cellid,date.time,from,rain.1h.dmi,air.temp.dmi,mean_wind_speed,soil.temp.dmi,wind.2m.dmi,source.dmi,imei,air.temp.fs,humidity,rain.1h.fs,soil.temp.fs,wind.2m.fs,year2,year4,source.fs,air.temp.error,air.temp.aerror,wind.2m.error,wind.2m.aerror,wind.2m.rerror,rain.1h.error,rain.1h.aerror,rain.1h.rerror,rain.1h.not0.error,rain.1h.not0.aerror,rain.1h.not0.rerror,year,mnth,dom,hr
10km_606_64,2020-04-28T13:00:00Z,2020-04-28 08:00:00,0,9.8,3.3,10.6,2.53113299523038,DMI,862549042466022,10.93,55.2416666666667,0,10.9133333333333,3.22,,2020,FieldSense,-1.13,1.13,-0.688867004769621,0.688867004769621,-0.213933852412926,0,0,,,,,20,4,28,9
10km_606_64,2020-04-28T14:00:00Z,2020-04-28 09:00:00,0,10.3,3.1,10.9,2.37773099551945,DMI,862549042466022,11.2883333333333,52.17,0,11.215,2.935,,2020,FieldSense,-0.988333333333332,0.988333333333332,-0.557269004480553,0.557269004480553,-0.18987018892012,0,0,,,,,20,4,28,10
10km_606_64,2020-04-28T15:00:00Z,2020-04-28 10:00:00,0,11.2,2.7,11.2,2.07092699609758,DMI,862549042466022,12.13,48.64,0,11.59,2.59333333333333,,2020,FieldSense,-0.930000000000001,0.930000000000001,-0.52240633723575,0.52240633723575,-0.201442032353117,0,0,,,,,20,4,28,11
10km_606_64,2020-04-28T16:00:00Z,2020-04-28 11:00:00,0,11.6,2.8,11.6,2.14762799595305,DMI,862549042466022,12.5616666666667,48.765,0,12.0483333333333,2.26166666666667,,2020,FieldSense,-0.961666666666668,0.961666666666668,-0.114038670713618,0.114038670713618,-0.0504224041475098,0,0,,,,,20,4,28,12
10km_606_64,2020-04-28T17:00:00Z,2020-04-28 12:00:00,0,12.1,2.4,11.9,1.84082399653118,DMI,862549042466022,12.5766666666667,49.8,0,12.5266666666667,2.76333333333333,,2020,FieldSense,-0.476666666666668,0.476666666666668,-0.922509336802148,0.922509336802148,-0.333839325742635,0,0,,,,,20,4,28,13
10km_606_64,2020-04-28T18:00:00Z,2020-04-28 13:00:00,0,11.3,2.8,12.1,2.14762799595305,DMI,862549042466022,11.61,53.52,0,12.945,2.88833333333333,,2020,FieldSense,-0.309999999999999,0.309999999999999,-0.740705337380284,0.740705337380284,-0.256447318192828,0,0,,,,,20,4,28,14
10km_606_64,2020-04-28T19:00:00Z,2020-04-28 14:00:00,0,11.1,2.5,12.2,1.91752499638665,DMI,862549042466022,10.525,57.54,0,13.17,2.78666666666667,,2020,FieldSense,0.574999999999999,0.574999999999999,-0.869141670280016,0.869141670280016,-0.311892943880388,0,0,,,,,20,4,28,15
10km_606_64,2020-04-28T20:00:00Z,2020-04-28 15:00:00,0,10.6,2.1,12,1.61072099696479,DMI,862549042466022,9.24833333333333,68.6966666666667,0,13.1716666666667,1.75333333333333,,2020,FieldSense,1.35166666666666,1.35166666666666,-0.142612336368546,0.142612336368546,-0.0813378344307298,0,0,,,,,20,4,28,16
10km_606_64,2020-04-28T21:00:00Z,2020-04-28 16:00:00,0.1,10.2,1.4,11.8,1.07381399797652,DMI,862549042466022,8.62666666666667,73.3766666666667,0.25,13.0283333333333,1.39,,2020,FieldSense,1.57333333333333,1.57333333333333,-0.316186002023475,0.316186002023475,-0.227471943901781,-0.15,0.15,-0.6,-0.15,0.15,-0.6,20,4,28,17
10km_606_64,2020-04-28T22:00:00Z,2020-04-28 17:00:00,0.1,9.4,1.6,11.6,1.22721599768746,DMI,862549042466022,8.06666666666667,76.095,0,12.82,0.923333333333333,,2020,FieldSense,1.33333333333333,1.33333333333333,0.303882664354123,0.303882664354123,0.329114798939484,0.1,0.1,Inf,0.1,0.1,Inf,20,4,28,18
10km_606_64,2020-04-28T23:00:00Z,2020-04-28 18:00:00,0.3,8.9,1.8,11.5,1.38061799739839,DMI,862549042466022,7.43166666666667,79.335,0,12.58,1.11666666666667,,2020,FieldSense,1.46833333333333,1.46833333333333,0.263951330731722,0.263951330731722,0.236374326028408,0.3,0.3,Inf,0.3,0.3,Inf,20,4,28,19
10km_606_64,2020-04-29T00:00:00Z,2020-04-28 19:00:00,0,8.6,1.6,11.3,1.22721599768746,DMI,862549042466022,7.36333333333333,82.2566666666667,0,12.34,0.17,,2020,FieldSense,1.23666666666667,1.23666666666667,1.05721599768746,1.05721599768746,6.21891763345563,0,0,,,,,20,4,28,20
10km_606_64,2020-04-29T01:00:00Z,2020-04-28 20:00:00,0,8.4,1.2,11.2,0.920411998265592,DMI,862549042466022,7.06,83.7466666666667,0.25,12.12,0.281666666666667,,2020,FieldSense,1.34,1.34,0.638745331598926,0.638745331598926,2.26773490508494,-0.25,0.25,-1,-0.25,0.25,-1,20,4,28,21
10km_606_64,2020-04-29T02:00:00Z,2020-04-28 21:00:00,0.1,8.4,1.2,11,0.920411998265592,DMI,862549042466022,7.01333333333333,85.3483333333333,0.25,11.9433333333333,0.296666666666667,,2020,FieldSense,1.38666666666667,1.38666666666667,0.623745331598926,0.623745331598926,2.10251235370424,-0.15,0.15,-0.6,-0.15,0.15,-0.6,20,4,28,22
10km_606_64,2020-04-29T03:00:00Z,2020-04-28 22:00:00,0.2,8.1,0.8,11,0.613607998843728,DMI,862549042466022,6.865,90.6666666666667,0.25,11.7683333333333,0.133333333333333,,2020,FieldSense,1.235,1.235,0.480274665510395,0.480274665510395,3.60205999132796,-0.05,0.05,-0.2,-0.05,0.05,-0.2,20,4,28,23
10km_606_64,2020-04-29T04:00:00Z,2020-04-28 23:00:00,0.2,7.8,1.2,10.9,0.920411998265592,DMI,862549042466022,6.84666666666667,90.3416666666667,0,11.62,0.501666666666667,,2020,FieldSense,0.953333333333333,0.953333333333333,0.418745331598926,0.418745331598926,0.83470830219055,0.2,0.2,Inf,0.2,0.2,Inf,20,4,29,0
10km_606_64,2020-04-29T05:00:00Z,2020-04-29 00:00:00,0.1,7.5,1.6,10.8,1.22721599768746,DMI,862549042466022,6.92166666666667,89.5583333333333,0,11.4866666666667,0.1,,2020,FieldSense,0.578333333333333,0.578333333333333,1.12721599768746,1.12721599768746,11.2721599768746,0.1,0.1,Inf,0.1,0.1,Inf,20,4,29,1
10km_606_64,2020-04-29T06:00:00Z,2020-04-29 01:00:00,0,7.5,1.1,10.7,0.843710998410127,DMI,862549042466022,6.78166666666667,92.625,0,11.35,0.661666666666667,,2020,FieldSense,0.718333333333334,0.718333333333334,0.18204433174346,0.18204433174346,0.275129972408252,0,0,,,,,20,4,29,2
10km_606_64,2020-04-29T07:00:00Z,2020-04-29 02:00:00,0,7.6,1.4,10.7,1.07381399797652,DMI,862549042466022,6.60666666666667,92.9633333333333,0,11.225,1.155,,2020,FieldSense,0.993333333333333,0.993333333333333,-0.0811860020234756,0.0811860020234756,-0.070290910842836,0,0,,,,,20,4,29,3
10km_606_64,2020-04-29T08:00:00Z,2020-04-29 03:00:00,0,7.9,1.6,10.6,1.22721599768746,DMI,862549042466022,6.89,89.8866666666667,0,11.11,1.67333333333333,,2020,FieldSense,1.01,1.01,-0.446117335645877,0.446117335645877,-0.266603985445743,0,0,,,,,20,4,29,4
10km_606_64,2020-04-29T09:00:00Z,2020-04-29 04:00:00,0,8,2,10.5,1.53401999710932,DMI,862549042466022,7.29,88.805,0,11.02,1.97,,2020,FieldSense,0.71,0.71,-0.435980002890679,0.435980002890679,-0.221309646137401,0,0,,,,,20,4,29,5
10km_606_64,2020-04-29T10:00:00Z,2020-04-29 05:00:00,0,8.5,2.7,10.4,2.07092699609758,DMI,862549042466022,7.68166666666667,89.5866666666666,0,10.91,2.70333333333333,,2020,FieldSense,0.818333333333332,0.818333333333332,-0.63240633723575,0.63240633723575,-0.233935759766615,0,0,,,,,20,4,29,6
10km_606_64,2020-04-29T11:00:00Z,2020-04-29 06:00:00,0,8.8,3.7,10.4,2.83793699465224,DMI,862549042466022,8.04666666666667,87.77,0,10.86,3.20333333333333,,2020,FieldSense,0.753333333333334,0.753333333333334,-0.36539633868109,0.36539633868109,-0.114067535488374,0,0,,,,,20,4,29,7
10km_606_64,2020-04-29T12:00:00Z,2020-04-29 07:00:00,0,9,4.3,10.5,3.29814299378504,DMI,862549042466022,8.21666666666667,81.05,0,10.81,2.85833333333333,,2020,FieldSense,0.783333333333333,0.783333333333333,0.439809660451707,0.439809660451707,0.153869268962696,0,0,,,,,20,4,29,8
10km_606_64,2020-04-29T13:00:00Z,2020-04-29 08:00:00,0.1,9.2,4.4,10.5,3.37484399364051,DMI,862549042466022,8.805,81.8833333333333,0,10.81,3.395,,2020,FieldSense,0.395,0.395,-0.0201560063594939,0.0201560063594939,-0.00593696799985088,0.1,0.1,Inf,0.1,0.1,Inf,20,4,29,9
10km_606_64,2020-04-29T14:00:00Z,2020-04-29 09:00:00,0.1,9.3,4.6,10.6,3.52824599335144,DMI,862549042466022,9.1,83.4366666666667,0,10.83,3.395,,2020,FieldSense,0.200000000000001,0.200000000000001,0.133245993351438,0.133245993351438,0.039247715272883,0.1,0.1,Inf,0.1,0.1,Inf,20,4,29,10
10km_606_64,2020-04-29T15:00:00Z,2020-04-29 10:00:00,0,9.5,4.4,10.7,3.37484399364051,DMI,862549042466022,8.59666666666667,89.895,0,10.87,3.91166666666667,,2020,FieldSense,0.903333333333332,0.903333333333332,-0.53682267302616,0.53682267302616,-0.137236303287472,0,0,,,,,20,4,29,11
10km_606_64,2020-04-29T16:00:00Z,2020-04-29 11:00:00,0,9.4,4.9,10.7,3.75834899291784,DMI,862549042466022,7.92,94.6516666666667,0.25,10.87,4.55166666666667,,2020,FieldSense,1.48,1.48,-0.793317673748831,0.793317673748831,-0.174291689582314,-0.25,0.25,-1,-0.25,0.25,-1,20,4,29,12
10km_606_64,2020-04-29T17:00:00Z,2020-04-29 12:00:00,0.5,8.8,5.9,10.7,4.5253589914725,DMI,862549042466022,7.555,96.3566666666667,0.75,10.84,4.365,,2020,FieldSense,1.245,1.245,0.160358991472497,0.160358991472497,0.0367374550910644,-0.25,0.25,-0.333333333333333,-0.25,0.25,-0.333333333333333,20,4,29,13
10km_606_64,2020-04-29T18:00:00Z,2020-04-29 13:00:00,0.9,8.5,6.6,10.6,5.06226599046076,DMI,862549042466022,7.14333333333333,97.6566666666667,0.25,10.8,5.18166666666667,,2020,FieldSense,1.35666666666667,1.35666666666667,-0.119400676205909,0.119400676205909,-0.0230429095283194,0.65,0.65,2.6,0.65,0.65,2.6,20,4,29,14
10km_606_64,2020-04-29T19:00:00Z,2020-04-29 14:00:00,0.5,8.1,7.3,10.5,5.59917298944902,DMI,862549042466022,6.94833333333333,99.3533333333334,0.75,10.7266666666667,5.41666666666667,,2020,FieldSense,1.15166666666667,1.15166666666667,0.182506322782353,0.182506322782353,0.0336934749752036,-0.25,0.25,-0.333333333333333,-0.25,0.25,-0.333333333333333,20,4,29,15
10km_606_64,2020-04-29T20:00:00Z,2020-04-29 15:00:00,0.9,7.9,7.7,10.4,5.90597698887088,DMI,862549042466022,6.89666666666667,99.1266666666667,0.25,10.64,5.315,,2020,FieldSense,1.00333333333333,1.00333333333333,0.590976988870886,0.590976988870886,0.111190402421615,0.65,0.65,2.6,0.65,0.65,2.6,20,4,29,16
10km_606_64,2020-04-29T21:00:00Z,2020-04-29 16:00:00,0.7,7.8,7.7,10.3,5.90597698887088,DMI,862549042466022,6.77333333333333,99.995,0,10.55,4.97333333333333,,2020,FieldSense,1.02666666666667,1.02666666666667,0.932643655537552,0.932643655537552,0.187528885161706,0.7,0.7,Inf,0.7,0.7,Inf,20,4,29,17
10km_606_64,2020-04-29T22:00:00Z,2020-04-29 17:00:00,0.2,7.7,7.9,10.2,6.05937898858182,DMI,862549042466022,6.60666666666667,100,0,10.4766666666667,4.79166666666667,,2020,FieldSense,1.09333333333333,1.09333333333333,1.26771232191515,1.26771232191515,0.264566049790988,0.2,0.2,Inf,0.2,0.2,Inf,20,4,29,18
10km_606_64,2020-04-29T23:00:00Z,2020-04-29 18:00:00,0,7.6,7.4,10.1,5.67587398930449,DMI,862549042466022,6.51666666666667,100,0,10.39,5.24666666666667,,2020,FieldSense,1.08333333333333,1.08333333333333,0.429207322637819,0.429207322637819,0.0818057158776022,0,0,,,,,20,4,29,19
10km_606_64,2020-04-30T00:00:00Z,2020-04-29 19:00:00,0.1,7.5,7.7,10.1,5.90597698887088,DMI,862549042466022,6.59166666666667,100,0.25,10.29,4.80333333333333,,2020,FieldSense,0.908333333333334,0.908333333333334,1.10264365553755,1.10264365553755,0.229558012950219,-0.15,0.15,-0.6,-0.15,0.15,-0.6,20,4,29,20
10km_606_64,2020-04-30T01:00:00Z,2020-04-29 20:00:00,1.5,7.5,7.3,10,5.59917298944902,DMI,862549042466022,6.865,100,0.25,10.215,4.28333333333333,,2020,FieldSense,0.635000000000001,0.635000000000001,1.31583965611569,1.31583965611569,0.307199919715724,1.25,1.25,5,1.25,1.25,5,20,4,29,21
10km_606_64,2020-04-30T02:00:00Z,2020-04-29 21:00:00,0.6,7.7,7.2,9.9,5.52247198959356,DMI,862549042466022,6.99333333333333,100,0,10.14,4.45,,2020,FieldSense,0.706666666666667,0.706666666666667,1.07247198959355,1.07247198959355,0.241004941481698,0.6,0.6,Inf,0.6,0.6,Inf,20,4,29,22
10km_606_64,2020-04-30T03:00:00Z,2020-04-29 22:00:00,0.7,7.8,7.1,9.9,5.44577098973809,DMI,862549042466022,6.90666666666667,100,0,10.07,4.045,,2020,FieldSense,0.893333333333334,0.893333333333334,1.40077098973809,1.40077098973809,0.346296907228204,0.7,0.7,Inf,0.7,0.7,Inf,20,4,29,23
10km_606_64,2020-04-30T04:00:00Z,2020-04-29 23:00:00,0,7.9,6.4,9.9,4.90886399074983,DMI,862549042466022,7.355,100,0,10.03,2.56666666666667,,2020,FieldSense,0.545000000000001,0.545000000000001,2.34219732408316,2.34219732408316,0.912544411980452,0,0,,,,,20,4,30,0
10km_606_64,2020-04-30T05:00:00Z,2020-04-30 00:00:00,0,7.9,5.4,9.8,4.14185399219517,DMI,862549042466022,7.78,100,0,9.98833333333333,2.035,,2020,FieldSense,0.119999999999999,0.119999999999999,2.10685399219517,2.10685399219517,1.03530908707379,0,0,,,,,20,4,30,1
10km_606_64,2020-04-30T06:00:00Z,2020-04-30 01:00:00,0,8.2,4.5,9.8,3.45154499349597,DMI,862549042466022,8.28166666666667,100,0,9.93,1.69,,2020,FieldSense,-0.0816666666666688,0.0816666666666688,1.76154499349597,1.76154499349597,1.04233431567809,0,0,,,,,20,4,30,2
10km_606_64,2020-04-30T07:00:00Z,2020-04-30 02:00:00,0,8.6,3.6,9.8,2.76123599479678,DMI,862549042466022,8.46,100,0,9.93,2.41,,2020,FieldSense,0.140000000000001,0.140000000000001,0.351235994796777,0.351235994796777,0.145741076679161,0,0,,,,,20,4,30,3
10km_606_64,2020-04-30T08:00:00Z,2020-04-30 03:00:00,0,9.1,4.3,9.9,3.29814299378504,DMI,862549042466022,8.30833333333333,100,0,9.93,3.04833333333333,,2020,FieldSense,0.791666666666666,0.791666666666666,0.249809660451706,0.249809660451706,0.0819495879010517,0,0,,,,,20,4,30,4
10km_606_64,2020-04-30T09:00:00Z,2020-04-30 04:00:00,0,9.2,4.9,9.9,3.75834899291784,DMI,862549042466022,8.03666666666667,100,0.25,9.93,3.62666666666667,,2020,FieldSense,1.16333333333333,1.16333333333333,0.131682326251169,0.131682326251169,0.0363094649589621,-0.25,0.25,-1,-0.25,0.25,-1,20,4,30,5
10km_606_64,2020-04-30T10:00:00Z,2020-04-30 05:00:00,0.5,9.2,5.2,10,3.98845199248423,DMI,862549042466022,8.55,100,0.5,,4.16333333333333,,2020,FieldSense,0.649999999999999,0.649999999999999,-0.1748813408491,0.1748813408491,-0.0420051259045076,0,0,0,0,0,0,20,4,30,6
10km_606_64,2020-04-30T11:00:00Z,2020-04-30 06:00:00,0.4,9.5,5.9,10,4.5253589914725,DMI,862549042466022,9.04166666666667,100,1,10,3.94333333333333,,2020,FieldSense,0.458333333333334,0.458333333333334,0.582025658139163,0.582025658139163,0.147597377381022,-0.6,0.6,-0.6,-0.6,0.6,-0.6,20,4,30,7
10km_606_64,2020-04-30T12:00:00Z,2020-04-30 07:00:00,1.3,9.9,6.3,10.1,4.83216299089436,DMI,862549042466022,9.35833333333333,100,1.25,10.02,3.90166666666667,,2020,FieldSense,0.541666666666668,0.541666666666668,0.930496324227692,0.930496324227692,0.238486883612394,0.05,0.05,0.04,0.05,0.05,0.04,20,4,30,8
10km_606_64,2020-04-30T13:00:00Z,2020-04-30 08:00:00,0.8,10.1,6.2,10.1,4.75546199103889,DMI,862549042466022,10.24,99.61,0.25,10.07,4.88,,2020,FieldSense,-0.140000000000001,0.140000000000001,-0.124538008961105,0.124538008961105,-0.0255200838035051,0.55,0.55,2.2,0.55,0.55,2.2,20,4,30,9
10km_606_64,2020-04-30T14:00:00Z,2020-04-30 09:00:00,0.2,10.9,5.9,10.3,4.5253589914725,DMI,862549042466022,10.6033333333333,98.4983333333333,0.25,10.16,4.55,,2020,FieldSense,0.296666666666667,0.296666666666667,-0.0246410085275031,0.0246410085275031,-0.00541560626978088,-0.05,0.05,-0.2,-0.05,0.05,-0.2,20,4,30,10
10km_606_64,2020-04-30T15:00:00Z,2020-04-30 10:00:00,0.2,11.4,5.7,10.4,4.37195699176156,DMI,862549042466022,10.3566666666667,97.9766666666667,1.5,10.28,4.1,,2020,FieldSense,1.04333333333333,1.04333333333333,0.271956991761564,0.271956991761564,0.0663309736003814,-1.3,1.3,-0.866666666666667,-1.3,1.3,-0.866666666666667,20,4,30,11
10km_606_64,2020-04-30T16:00:00Z,2020-04-30 11:00:00,3.7,10.8,4.5,10.6,3.45154499349597,DMI,862549042466022,9.45333333333333,99.8783333333333,3.25,10.36,2.27833333333333,,2020,FieldSense,1.34666666666667,1.34666666666667,1.17321166016264,1.17321166016264,0.514942937891429,0.45,0.45,0.138461538461539,0.45,0.45,0.138461538461539,20,4,30,12
10km_606_64,2020-04-30T17:00:00Z,2020-04-30 12:00:00,2.3,10.2,3.2,10.7,2.45443199537491,DMI,862549042466022,10.4333333333333,98.4516666666667,0,10.42,2.09666666666667,,2020,FieldSense,-0.233333333333333,0.233333333333333,0.357765328708247,0.357765328708247,0.170635291911723,2.3,2.3,Inf,2.3,2.3,Inf,20,4,30,13
10km_606_64,2020-04-30T18:00:00Z,2020-04-30 13:00:00,0.2,10.6,2.2,10.7,1.68742199682025,DMI,862549042466022,10.46,95.4166666666667,1,10.52,3.485,,2020,FieldSense,0.140000000000001,0.140000000000001,-1.79757800317975,1.79757800317975,-0.515804305073098,-0.8,0.8,-0.8,-0.8,0.8,-0.8,20,4,30,14
10km_606_64,2020-04-30T19:00:00Z,2020-04-30 14:00:00,3.3,10.9,3.1,10.9,2.37773099551945,DMI,862549042466022,9.25,95.4966666666667,2,10.6,2.57,,2020,FieldSense,1.65,1.65,-0.192269004480552,0.192269004480552,-0.0748128422103317,1.3,1.3,0.65,1.3,1.3,0.65,20,4,30,15
10km_606_64,2020-04-30T20:00:00Z,2020-04-30 15:00:00,1.5,10.4,3.9,10.9,2.99133899436318,DMI,862549042466022,10.4516666666667,87.3816666666667,0,10.65,3.89833333333333,,2020,FieldSense,-0.0516666666666659,0.0516666666666659,-0.906994338970157,0.906994338970157,-0.232662079256988,1.5,1.5,Inf,1.5,1.5,Inf,20,4,30,16
10km_606_64,2020-04-30T21:00:00Z,2020-04-30 16:00:00,0,11.2,4.2,10.9,3.22144199392957,DMI,862549042466022,10.1516666666667,84.7116666666667,0,10.715,2.95166666666667,,2020,FieldSense,1.04833333333333,1.04833333333333,0.269775327262907,0.269775327262907,0.0913976264018883,0,0,,,,,20,4,30,17
10km_606_64,2020-04-30T22:00:00Z,2020-04-30 17:00:00,0,10.9,4.3,10.9,3.29814299378504,DMI,862549042466022,8.71,87.28,0,10.75,1.58666666666667,,2020,FieldSense,2.19,2.19,1.71147632711837,1.71147632711837,1.07866155070486,0,0,,,,,20,4,30,18
10km_606_64,2020-04-30T23:00:00Z,2020-04-30 18:00:00,0,9.3,3.1,10.8,2.37773099551945,DMI,862549042466022,6.63333333333333,95.2666666666667,0,10.6916666666667,0.691666666666667,,2020,FieldSense,2.66666666666667,2.66666666666667,1.68606432885278,1.68606432885278,2.43768336701607,0,0,,,,,20,4,30,19
10km_606_64,2020-05-01T00:00:00Z,2020-04-30 19:00:00,0,8.3,1.2,10.6,0.920411998265592,DMI,862549042466022,5.47333333333333,100,0,10.59,0.78,,2020,FieldSense,2.82666666666667,2.82666666666667,0.140411998265592,0.140411998265592,0.180015382391785,0,0,,,,,20,4,30,20
10km_606_64,2020-05-01T01:00:00Z,2020-04-30 20:00:00,0,7.6,1.1,10.3,0.843710998410127,DMI,862549042466022,5.78333333333333,100,0,10.4216666666667,1.35333333333333,,2020,FieldSense,1.81666666666667,1.81666666666667,-0.509622334923207,0.509622334923207,-0.376568227775769,0,0,,,,,20,4,30,21
10km_606_64,2020-05-01T02:00:00Z,2020-04-30 21:00:00,0,6.9,1.9,10.1,1.45731899725385,DMI,862549042466022,6.13,100,0,10.28,0.803333333333333,,2020,FieldSense,0.77,0.77,0.653985663920521,0.653985663920521,0.814090038075338,0,0,,,,,20,4,30,22
10km_606_64,2020-05-01T03:00:00Z,2020-04-30 22:00:00,0,7.2,1.7,10.1,1.30391699754292,DMI,862549042466022,6.64,100,0,10.1616666666667,1.225,,2020,FieldSense,0.56,0.56,0.0789169975429227,0.0789169975429227,0.0644220388105492,0,0,,,,,20,4,30,23
10km_606_64,2020-05-01T04:00:00Z,2020-04-30 23:00:00,0,7.6,2.3,9.9,1.76412299667572,DMI,862549042466022,7.25166666666667,96.1883333333333,0.25,10.05,1.78333333333333,,2020,FieldSense,0.348333333333332,0.348333333333332,-0.0192103366576148,0.0192103366576148,-0.0107721513967933,-0.25,0.25,-1,-0.25,0.25,-1,20,5,1,0
10km_606_64,2020-05-01T05:00:00Z,2020-05-01 00:00:00,0.5,8.1,3.4,9.9,2.60783399508585,DMI,862549042466022,7.07166666666667,92.8283333333333,0.5,9.97666666666667,2.55666666666667,,2020,FieldSense,1.02833333333333,1.02833333333333,0.0511673284191785,0.0511673284191785,0.0200132966437465,0,0,0,0,0,0,20,5,1,1
10km_606_64,2020-05-01T06:00:00Z,2020-05-01 01:00:00,1.2,8.3,2.7,9.8,2.07092699609758,DMI,862549042466022,6.34,96.5183333333333,0.75,9.9,1.26833333333333,,2020,FieldSense,1.96,1.96,0.80259366276425,0.80259366276425,0.632793952245138,0.45,0.45,0.6,0.45,0.45,0.6,20,5,1,2
10km_606_64,2020-05-01T07:00:00Z,2020-05-01 02:00:00,1.4,7.7,2,9.8,1.53401999710932,DMI,862549042466022,6.11833333333333,98.7733333333333,1,9.83,1.35166666666667,,2020,FieldSense,1.58166666666667,1.58166666666667,0.182353330442654,0.182353330442654,0.13490998553094,0.4,0.4,0.4,0.4,0.4,0.4,20,5,1,3
10km_606_64,2020-05-01T08:00:00Z,2020-05-01 03:00:00,0.7,7.2,1.7,9.8,1.30391699754292,DMI,862549042466022,6.10166666666667,98.87,0,9.79,0.858333333333333,,2020,FieldSense,1.09833333333333,1.09833333333333,0.445583664209589,0.445583664209589,0.519126599079133,0.7,0.7,Inf,0.7,0.7,Inf,20,5,1,4
10km_606_64,2020-05-01T09:00:00Z,2020-05-01 04:00:00,0.1,7.1,1.7,9.8,1.30391699754292,DMI,862549042466022,6.31666666666667,97.4433333333333,0,9.73833333333333,0.486666666666667,,2020,FieldSense,0.783333333333332,0.783333333333332,0.817250330876256,0.817250330876256,1.67928150180053,0.1,0.1,Inf,0.1,0.1,Inf,20,5,1,5
10km_606_64,2020-05-01T10:00:00Z,2020-05-01 05:00:00,0,7.2,2,9.7,1.53401999710932,DMI,862549042466022,7.25166666666667,91.405,0,9.68,1.91166666666667,,2020,FieldSense,-0.0516666666666676,0.0516666666666676,-0.377646669557346,0.377646669557346,-0.197548388608899,0,0,,,,,20,5,1,6
10km_606_64,2020-05-01T11:00:00Z,2020-05-01 06:00:00,0,8.1,2.6,9.8,1.99422599624212,DMI,862549042466022,7.75333333333333,87.9166666666667,0,9.715,2.645,,2020,FieldSense,0.346666666666667,0.346666666666667,-0.650774003757883,0.650774003757883,-0.246039320891449,0,0,,,,,20,5,1,7
10km_606_64,2020-05-01T12:00:00Z,2020-05-01 07:00:00,0,8.5,3.4,10.1,2.60783399508585,DMI,862549042466022,7.47666666666667,91.895,0,9.76,2.89166666666667,,2020,FieldSense,1.02333333333333,1.02333333333333,-0.283832671580822,0.283832671580822,-0.0981553907484111,0,0,,,,,20,5,1,8
10km_606_64,2020-05-01T13:00:00Z,2020-05-01 08:00:00,0.2,8.6,4.4,10.2,3.37484399364051,DMI,862549042466022,7.72333333333333,94.1,0,9.81,2.83,,2020,FieldSense,0.876666666666667,0.876666666666667,0.544843993640506,0.544843993640506,0.192524379378271,0.2,0.2,Inf,0.2,0.2,Inf,20,5,1,9
10km_606_64,2020-05-01T14:00:00Z,2020-05-01 09:00:00,0,8.8,4.6,10.3,3.52824599335144,DMI,862549042466022,9.265,90.3333333333333,0,9.88,3.04833333333333,,2020,FieldSense,-0.465,0.465,0.479912660018104,0.479912660018104,0.157434442870892,0,0,,,,,20,5,1,10
10km_606_64,2020-05-01T15:00:00Z,2020-05-01 10:00:00,0,9.8,4.2,10.4,3.22144199392957,DMI,862549042466022,10.0416666666667,87.7283333333333,0,10.0166666666667,2.94,,2020,FieldSense,-0.241666666666665,0.241666666666665,0.281441993929574,0.281441993929574,0.0957285693638006,0,0,,,,,20,5,1,11
10km_606_64,2020-05-01T16:00:00Z,2020-05-01 11:00:00,0,11.2,4.4,10.6,3.37484399364051,DMI,862549042466022,9.36,86.33,0.5,10.235,3.26833333333333,,2020,FieldSense,1.84,1.84,0.106510660307173,0.106510660307173,0.0325886772994921,-0.5,0.5,-1,-0.5,0.5,-1,20,5,1,12
10km_606_64,2020-05-01T17:00:00Z,2020-05-01 12:00:00,0.8,11,5.1,10.8,3.91175099262877,DMI,862549042466022,10.58,76.565,0,10.465,2.97666666666667,,2020,FieldSense,0.42,0.42,0.935084325962101,0.935084325962101,0.314138071431837,0.8,0.8,Inf,0.8,0.8,Inf,20,5,1,13
10km_606_64,2020-05-01T18:00:00Z,2020-05-01 13:00:00,0,11.4,3.7,11,2.83793699465224,DMI,862549042466022,11.65,71.0266666666667,0,10.6833333333333,2.04666666666667,,2020,FieldSense,-0.25,0.25,0.791270327985577,0.791270327985577,0.386614166768197,0,0,,,,,20,5,1,14
10km_606_64,2020-05-01T19:00:00Z,2020-05-01 14:00:00,0,12,3.1,11.2,2.37773099551945,DMI,862549042466022,11.1983333333333,69.0083333333333,0.25,10.9333333333333,1.875,,2020,FieldSense,0.801666666666668,0.801666666666668,0.502730995519447,0.502730995519447,0.268123197610372,-0.25,0.25,-1,-0.25,0.25,-1,20,5,1,15
10km_606_64,2020-05-01T20:00:00Z,2020-05-01 15:00:00,0.2,11.6,3.2,11.4,2.45443199537491,DMI,862549042466022,9.56833333333333,80.9516666666667,0.25,11.14,1.835,,2020,FieldSense,2.03166666666667,2.03166666666667,0.619431995374913,0.619431995374913,0.33756512009532,-0.05,0.05,-0.2,-0.05,0.05,-0.2,20,5,1,16
10km_606_64,2020-05-01T21:00:00Z,2020-05-01 16:00:00,0.1,10.5,2.7,11.4,2.07092699609758,DMI,862549042466022,9.10666666666667,85.7133333333333,0,11.18,1.38166666666667,,2020,FieldSense,1.39333333333333,1.39333333333333,0.689260329430917,0.689260329430917,0.498861517079071,0.1,0.1,Inf,0.1,0.1,Inf,20,5,1,17
